Store Name	Product Link	Set Code	Card Name	Foil	Lang	Card Price	Stock	Expected USD Profit	Expected ROI	Weight	Tier
Single Star	https://www.singlestar.jp/product/231742	2X2	Anguished Unmaking	Foil	JP	1.76	8	4.13	234.659	969.142	B
Single Star	https://www.singlestar.jp/product/231744	2X2	Anguished Unmaking (Foil Etched)	Foil	JP	3.06	4	7.75	253.268	1962.83	A
Single Star	https://www.singlestar.jp/product/231754	2X2	Ashenmoor Liege	Foil	JP	0.22	3	0.28	127.273	35.6364	D
Single Star	https://www.singlestar.jp/product/231756	2X2	Ashenmoor Liege (Foil Etched)	Foil	JP	1.37	4	0.37	27.0073	9.9927	D
Single Star	https://www.singlestar.jp/product/231758	2X2	Assassin's Trophy	Foil	JP	4.05	1	3.18	78.5185	249.689	D
Single Star	https://www.singlestar.jp/product/231762	2X2	Assassin's Trophy (Borderless)	Foil	JP	4.82	3	3.8	78.8382	299.585	D
Single Star	https://www.singlestar.jp/product/231772	2X2	Atla Palani, Nest Tender (Foil Etched)	Foil	JP	2.9	4	3.49	120.345	420.003	D
Single Star	https://www.singlestar.jp/product/231774	2X2	Balefire Liege	Foil	JP	0.76	4	0.18	23.6842	4.26316	D
Single Star	https://www.singlestar.jp/product/231776	2X2	Balefire Liege (Foil Etched)	Foil	JP	1.76	4	0.23	13.0682	3.00568	D
Single Star	https://www.singlestar.jp/product/231787	2X2	Child of Alara (Foil Etched)	Foil	EN	3.67	4	0.78	21.2534	16.5776	D
Single Star	https://www.singlestar.jp/product/231788	2X2	Child of Alara (Foil Etched)	Foil	JP	3.67	4	0.78	21.2534	16.5776	D
Single Star	https://www.singlestar.jp/product/231790	2X2	Creakwood Liege	Foil	JP	0.76	4	0.57	75	42.75	D
Single Star	https://www.singlestar.jp/product/231792	2X2	Creakwood Liege (Foil Etched)	Foil	JP	1.37	4	1.87	136.496	255.248	D
Single Star	https://www.singlestar.jp/product/231795	2X2	Dack's Duplicate (Foil Etched)	Foil	EN	1.76	4	0.15	8.52273	1.27841	D
Single Star	https://www.singlestar.jp/product/231796	2X2	Dack's Duplicate (Foil Etched)	Foil	JP	1.76	4	0.15	8.52273	1.27841	D
Single Star	https://www.singlestar.jp/product/231801	2X2	Deathbringer Liege	Foil	EN	0.76	3	0.19	25	4.75	D
Single Star	https://www.singlestar.jp/product/231802	2X2	Deathbringer Liege	Foil	JP	0.76	4	0.19	25	4.75	D
Single Star	https://www.singlestar.jp/product/231803	2X2	Deathbringer Liege (Foil Etched)	Foil	EN	2.14	4	1.45	67.757	98.2476	D
Single Star	https://www.singlestar.jp/product/231804	2X2	Deathbringer Liege (Foil Etched)	Foil	JP	1.37	4	2.22	162.044	359.737	D
Single Star	https://www.singlestar.jp/product/231810	2X2	Drogskol Reaver	Foil	JP	0.76	4	0.71	93.4211	66.3289	D
Single Star	https://www.singlestar.jp/product/231811	2X2	Drogskol Reaver (Foil Etched)	Foil	EN	2.9	4	0.21	7.24137	1.52069	D
Single Star	https://www.singlestar.jp/product/231812	2X2	Drogskol Reaver (Foil Etched)	Foil	JP	2.14	4	0.97	45.3271	43.9673	D
Single Star	https://www.singlestar.jp/product/231820	2X2	Elsha of the Infinite (Foil Etched)	Foil	JP	2.14	3	0.59	27.5701	16.2664	D
Single Star	https://www.singlestar.jp/product/231829	2X2	Figure of Destiny	Foil	EN	0.22	4	0.08	36.3636	2.90909	D
Single Star	https://www.singlestar.jp/product/231835	2X2	Firesong and Sunspeaker (Foil Etched)	Foil	EN	2.14	4	0.05	2.33644	0.116822	D
Single Star	https://www.singlestar.jp/product/231836	2X2	Firesong and Sunspeaker (Foil Etched)	Foil	JP	2.14	4	0.05	2.33644	0.116822	D
Single Star	https://www.singlestar.jp/product/231838	2X2	Glen Elendra Liege	Foil	JP	0.38	8	0.17	44.7369	7.60527	D
Single Star	https://www.singlestar.jp/product/231840	2X2	Glen Elendra Liege (Foil Etched)	Foil	JP	1.37	4	0.25	18.2482	4.56204	D
Single Star	https://www.singlestar.jp/product/231842	2X2	Glimpse the Unthinkable	Foil	JP	1.37	4	0.45	32.8467	14.781	D
Single Star	https://www.singlestar.jp/product/231846	2X2	Glimpse the Unthinkable (Borderless)	Foil	JP	0.99	8	1.1	111.111	122.222	D
Single Star	https://www.singlestar.jp/product/231850	2X2	Grand Arbiter Augustin IV	Foil	JP	1.37	4	1.51	110.219	166.431	D
Single Star	https://www.singlestar.jp/product/231852	2X2	Grand Arbiter Augustin IV (Foil Etched)	Foil	JP	2.29	4	0.59	25.7642	15.2009	D
Single Star	https://www.singlestar.jp/product/231853	2X2	Grand Arbiter Augustin IV (Borderless)	Foil	EN	2.9	4	0.15	5.17241	0.77586	D
Single Star	https://www.singlestar.jp/product/231854	2X2	Grand Arbiter Augustin IV (Borderless)	Foil	JP	0.99	8	2.06	208.081	428.646	B
Single Star	https://www.singlestar.jp/product/231856	2X2	Grand Arbiter Augustin IV (Borderless)	Foil	JP	2.14	4	0.91	42.5234	38.6963	D
Single Star	https://www.singlestar.jp/product/231860	2X2	Grim Flayer (Foil Etched)	Foil	JP	1.53	4	0.18	11.7647	2.11765	D
Single Star	https://www.singlestar.jp/product/231872	2X2	Hostage Taker (Foil Etched)	Foil	JP	3.06	4	0.04	1.30719	0.0522875	D
Single Star	https://www.singlestar.jp/product/231880	2X2	Intet, the Dreamer (Foil Etched)	Foil	JP	1.37	4	1.01	73.7226	74.4599	D
Single Star	https://www.singlestar.jp/product/231886	2X2	Jodah, Archmage Eternal	Foil	JP	0.76	4	0.17	22.3684	3.80263	D
Single Star	https://www.singlestar.jp/product/231888	2X2	Jodah, Archmage Eternal (Foil Etched)	Foil	JP	2.14	3	5.99	279.907	1676.64	A
Single Star	https://www.singlestar.jp/product/231892	2X2	Judith, the Scourge Diva (Foil Etched)	Foil	JP	1.91	4	0.13	6.80628	0.884816	D
Single Star	https://www.singlestar.jp/product/231897	2X2	Kambal, Consul of Allocation	Foil	EN	0.99	3	1.01	102.02	103.04	D
Single Star	https://www.singlestar.jp/product/231898	2X2	Kambal, Consul of Allocation	Foil	JP	0.99	3	1.01	102.02	103.04	D
Single Star	https://www.singlestar.jp/product/231900	2X2	Kambal, Consul of Allocation (Foil Etched)	Foil	JP	2.29	4	4.09	178.603	730.485	D
Single Star	https://www.singlestar.jp/product/231917	2X2	Magister Sphinx	Foil	EN	0.22	3	0.25	113.636	28.4091	D
Single Star	https://www.singlestar.jp/product/231918	2X2	Magister Sphinx	Foil	JP	0.38	4	0.09	23.6842	2.13158	D
Single Star	https://www.singlestar.jp/product/231922	2X2	Marchesa, the Black Rose	Foil	JP	0.76	8	0.59	77.6316	45.8026	D
Single Star	https://www.singlestar.jp/product/231924	2X2	Marchesa, the Black Rose (Foil Etched)	Foil	JP	1.37	4	1.58	115.328	182.219	D
Single Star	https://www.singlestar.jp/product/231930	2X2	Master Biomancer	Foil	JP	0.38	4	0.36	94.7368	34.1053	D
Single Star	https://www.singlestar.jp/product/231931	2X2	Master Biomancer (Foil Etched)	Foil	EN	2.14	2	0.39	18.2243	7.10747	D
Single Star	https://www.singlestar.jp/product/231932	2X2	Master Biomancer (Foil Etched)	Foil	JP	1.76	4	0.77	43.75	33.6875	D
Single Star	https://www.singlestar.jp/product/231935	2X2	Mathas, Fiend Seeker (Foil Etched)	Foil	EN	1.37	3	0.21	15.3285	3.21898	D
Single Star	https://www.singlestar.jp/product/231936	2X2	Mathas, Fiend Seeker (Foil Etched)	Foil	JP	1.37	4	0.21	15.3285	3.21898	D
Single Star	https://www.singlestar.jp/product/231938	2X2	Mayael's Aria	Foil	JP	0.99	4	0.00999999	1.0101	0.010101	D
Single Star	https://www.singlestar.jp/product/231940	2X2	Mayael's Aria (Foil Etched)	Foil	JP	1.37	4	1.39	101.46	141.029	D
Single Star	https://www.singlestar.jp/product/231944	2X2	The Mimeoplasm (Foil Etched)	Foil	JP	0.99	3	0.4	40.404	16.1616	D
Single Star	https://www.singlestar.jp/product/231950	2X2	Mindwrack Liege	Foil	JP	0.22	4	0.06	27.2727	1.63636	D
Single Star	https://www.singlestar.jp/product/231954	2X2	Murkfiend Liege	Foil	JP	0.38	4	0.35	92.1053	32.2368	D
Single Star	https://www.singlestar.jp/product/231955	2X2	Murkfiend Liege (Foil Etched)	Foil	EN	2.9	4	0.0699999	2.41379	0.168965	D
Single Star	https://www.singlestar.jp/product/231956	2X2	Murkfiend Liege (Foil Etched)	Foil	JP	1.37	4	1.6	116.788	186.861	D
Single Star	https://www.singlestar.jp/product/231959	2X2	Phyrexian Tyranny (Foil Etched)	Foil	EN	1.37	4	0.14	10.219	1.43066	D
Single Star	https://www.singlestar.jp/product/231960	2X2	Phyrexian Tyranny (Foil Etched)	Foil	JP	1.37	4	0.14	10.219	1.43066	D
Single Star	https://www.singlestar.jp/product/231962	2X2	Privileged Position	Foil	JP	1.37	4	1.11	81.0219	89.9343	D
Single Star	https://www.singlestar.jp/product/231964	2X2	Privileged Position (Foil Etched)	Foil	JP	1.37	4	1.27	92.7007	117.73	D
Single Star	https://www.singlestar.jp/product/231966	2X2	Privileged Position (Borderless)	Foil	JP	1.37	8	1	72.9927	72.9927	D
Single Star	https://www.singlestar.jp/product/231968	2X2	Privileged Position (Borderless)	Foil	JP	2.29	4	0.0799999	3.49345	0.279476	D
Single Star	https://www.singlestar.jp/product/231976	2X2	Rafiq of the Many (Foil Etched)	Foil	JP	1.37	4	1.29	94.1606	121.467	D
Single Star	https://www.singlestar.jp/product/231979	2X2	Roon of the Hidden Realm (Foil Etched)	Foil	EN	2.14	4	1.16	54.2056	62.8785	D
Single Star	https://www.singlestar.jp/product/231980	2X2	Roon of the Hidden Realm (Foil Etched)	Foil	JP	2.14	4	1.16	54.2056	62.8785	D
Single Star	https://www.singlestar.jp/product/231990	2X2	Sidisi, Brood Tyrant	Foil	JP	0.22	4	0.09	40.9091	3.68182	D
Single Star	https://www.singlestar.jp/product/231991	2X2	Sidisi, Brood Tyrant (Foil Etched)	Foil	EN	2.9	4	0.36	12.4138	4.46896	D
Single Star	https://www.singlestar.jp/product/231992	2X2	Sidisi, Brood Tyrant (Foil Etched)	Foil	JP	1.53	4	1.73	113.072	195.614	D
Single Star	https://www.singlestar.jp/product/231996	2X2	Skullbriar, the Walking Grave (Foil Etched)	Foil	JP	3.67	4	1.99	54.2234	107.905	D
Single Star	https://www.singlestar.jp/product/232008	2X2	Tariel, Reckoner of Souls (Foil Etched)	Foil	JP	1.53	4	1.34	87.5817	117.359	D
Single Star	https://www.singlestar.jp/product/232012	2X2	Teneb, the Harvester (Foil Etched)	Foil	JP	1.53	4	1.15	75.1634	86.4379	D
Single Star	https://www.singlestar.jp/product/232018	2X2	Thousand-Year Storm	Foil	JP	1.37	4	0.37	27.0073	9.9927	D
Single Star	https://www.singlestar.jp/product/232022	2X2	Thousand-Year Storm (Borderless)	Foil	JP	0.99	8	1.63	164.646	268.374	D
Single Star	https://www.singlestar.jp/product/232024	2X2	Thousand-Year Storm (Borderless)	Foil	JP	2.14	4	0.48	22.4299	10.7663	D
Single Star	https://www.singlestar.jp/product/232035	2X2	Varina, Lich Queen (Foil Etched)	Foil	EN	2.9	3	1.34	46.2069	61.9172	D
Single Star	https://www.singlestar.jp/product/232036	2X2	Varina, Lich Queen (Foil Etched)	Foil	JP	2.14	4	2.1	98.1308	206.075	D
Single Star	https://www.singlestar.jp/product/232038	2X2	Villainous Wealth	Foil	JP	0.38	2	0.12	31.5789	3.78947	D
Single Star	https://www.singlestar.jp/product/232039	2X2	Villainous Wealth (Foil Etched)	Foil	EN	2.9	4	0.92	31.7241	29.1862	D
Single Star	https://www.singlestar.jp/product/232040	2X2	Villainous Wealth (Foil Etched)	Foil	JP	1.37	4	2.45	178.832	438.139	D
Single Star	https://www.singlestar.jp/product/232050	2X2	Zur the Enchanter	Foil	JP	1.53	4	0.23	15.0327	3.45752	D
Single Star	https://www.singlestar.jp/product/232052	2X2	Zur the Enchanter (Foil Etched)	Foil	JP	1.37	4	1.46	106.569	155.591	D
Single Star	https://www.singlestar.jp/product/232062	2X2	Bloodforged Battle-Axe	Foil	JP	1.37	4	1.28	93.4307	119.591	D
Single Star	https://www.singlestar.jp/product/232066	2X2	Bloodforged Battle-Axe (Borderless)	Foil	JP	1.37	8	1.15	83.9416	96.5328	D
Single Star	https://www.singlestar.jp/product/232074	2X2	Darksteel Plate	Foil	JP	2.14	4	7.56	353.271	2670.73	A
Single Star	https://www.singlestar.jp/product/232076	2X2	Darksteel Plate (Foil Etched)	Foil	JP	3.67	1	15.02	409.264	6147.15	A
Single Star	https://www.singlestar.jp/product/232077	2X2	Nim Deathmantle	Foil	EN	3.06	4	1.31	42.8105	56.0817	D
Single Star	https://www.singlestar.jp/product/232078	2X2	Nim Deathmantle	Foil	JP	1.76	4	2.61	148.295	387.051	D
Single Star	https://www.singlestar.jp/product/232080	2X2	Nim Deathmantle (Foil Etched)	Foil	JP	2.14	3	11.51	537.85	6190.66	A
Single Star	https://www.singlestar.jp/product/232081	2X2	Panharmonicon	Foil	EN	4.2	3	1.79	42.619	76.2881	D
Single Star	https://www.singlestar.jp/product/232082	2X2	Panharmonicon	Foil	JP	2.9	4	3.09	106.552	329.245	D
Single Star	https://www.singlestar.jp/product/232084	2X2	Panharmonicon (Foil Etched)	Foil	JP	3.06	4	6.27	204.902	1284.74	A
Single Star	https://www.singlestar.jp/product/232085	2X2	Panharmonicon (Borderless)	Foil	EN	5.73	1	1.71	29.8429	51.0314	D
Single Star	https://www.singlestar.jp/product/232086	2X2	Panharmonicon (Borderless)	Foil	JP	2.14	8	5.3	247.664	1312.62	A
Single Star	https://www.singlestar.jp/product/232088	2X2	Panharmonicon (Borderless)	Foil	JP	3.06	4	4.38	143.137	626.941	D
Single Star	https://www.singlestar.jp/product/232094	2X2	Phyrexian Altar (Borderless)	Foil	JP	15.15	4	14.53	95.9076	1393.54	C
Single Star	https://www.singlestar.jp/product/232106	2X2	Planar Bridge	Foil	JP	0.76	4	0.92	121.053	111.368	D
Single Star	https://www.singlestar.jp/product/232107	2X2	Planar Bridge (Foil Etched)	Foil	EN	3.67	2	1.19	32.4251	38.5858	D
Single Star	https://www.singlestar.jp/product/232108	2X2	Planar Bridge (Foil Etched)	Foil	JP	2.14	4	2.72	127.103	345.72	D
Single Star	https://www.singlestar.jp/product/232118	2X2	Thrumming Stone	Foil	JP	0.76	2	1.91	251.316	480.013	B
Single Star	https://www.singlestar.jp/product/232122	2X2	Vedalken Orrery	Foil	JP	1.53	4	5.02	328.105	1647.09	A
Single Star	https://www.singlestar.jp/product/232124	2X2	Vedalken Orrery (Foil Etched)	Foil	JP	2.9	4	5.46	188.276	1027.99	C
Single Star	https://www.singlestar.jp/product/232126	2X2	Vedalken Orrery (Borderless)	Foil	JP	2.67	4	6.02	225.468	1357.32	A
Single Star	https://www.singlestar.jp/product/232132	2X2	City of Brass (Foil Etched)	Foil	JP	13.23	2	3.99	30.1587	120.333	D
Single Star	https://www.singlestar.jp/product/232134	2X2	City of Brass (Borderless)	Foil	JP	12.62	1	5.8	45.9588	266.561	C
Single Star	https://www.singlestar.jp/product/232136	2X2	City of Brass (Borderless)	Foil	JP	14.38	3	4.04	28.0946	113.502	D
Single Star	https://www.singlestar.jp/product/232137	2X2	Forbidden Orchard	Foil	EN	3.67	4	0.78	21.2534	16.5776	D
Single Star	https://www.singlestar.jp/product/232138	2X2	Forbidden Orchard	Foil	JP	3.67	4	0.78	21.2534	16.5776	D
Single Star	https://www.singlestar.jp/product/232139	2X2	Forbidden Orchard (Foil Etched)	Foil	EN	4.05	3	0.99	24.4444	24.2	D
Single Star	https://www.singlestar.jp/product/232140	2X2	Forbidden Orchard (Foil Etched)	Foil	JP	2.9	1	2.14	73.7931	157.917	D
Single Star	https://www.singlestar.jp/product/232141	2X2	Forbidden Orchard (Borderless)	Foil	EN	3.67	3	1.03	28.0654	28.9073	D
Single Star	https://www.singlestar.jp/product/232142	2X2	Forbidden Orchard (Borderless)	Foil	JP	3.67	4	1.03	28.0654	28.9073	D
Single Star	https://www.singlestar.jp/product/232150	2X2	Abzan Falconer	Foil	JP	0.15	12	0.03	20	0.6	D
Single Star	https://www.singlestar.jp/product/232154	2X2	Flickerwisp (Borderless)	Foil	JP	0.76	12	0.25	32.8947	8.22369	D
Single Star	https://www.singlestar.jp/product/232156	2X2	Flickerwisp (Borderless)	Foil	JP	0.99	8	0.02	2.0202	0.040404	D
Single Star	https://www.singlestar.jp/product/232157	2X2	Mentor of the Meek	Foil	EN	0.22	8	0.16	72.7273	11.6364	D
Single Star	https://www.singlestar.jp/product/232158	2X2	Mentor of the Meek	Foil	JP	0.22	7	0.16	72.7273	11.6364	D
Single Star	https://www.singlestar.jp/product/232160	2X2	Mentor of the Meek (Borderless)	Foil	JP	0.22	16	0.66	300	198	B
Single Star	https://www.singlestar.jp/product/232162	2X2	Mentor of the Meek (Borderless)	Foil	JP	0.76	8	0.12	15.7895	1.89474	D
Single Star	https://www.singlestar.jp/product/232165	2X2	Path to Exile	Foil	EN	2.29	4	0.14	6.11354	0.855896	D
Single Star	https://www.singlestar.jp/product/232166	2X2	Path to Exile	Foil	JP	0.99	8	1.44	145.455	209.455	D
Single Star	https://www.singlestar.jp/product/232172	2X2	Wall of Omens (Borderless)	Foil	JP	0.99	12	0.03	3.0303	0.0909089	D
Single Star	https://www.singlestar.jp/product/232191	2X2	Wash Out	Foil	EN	0.22	7	0.15	68.1818	10.2273	D
Single Star	https://www.singlestar.jp/product/232192	2X2	Wash Out	Foil	JP	0.22	10	0.15	68.1818	10.2273	D
Single Star	https://www.singlestar.jp/product/232196	2X2	Blood Artist	Foil	JP	1.37	8	0.99	72.2628	71.5401	D
Single Star	https://www.singlestar.jp/product/232197	2X2	Blood Artist (Borderless)	Foil	EN	1.76	8	0.62	35.2273	21.8409	D
Single Star	https://www.singlestar.jp/product/232198	2X2	Blood Artist (Borderless)	Foil	JP	0.99	12	1.39	140.404	195.162	D
Single Star	https://www.singlestar.jp/product/232200	2X2	Blood Artist (Borderless)	Foil	JP	1.91	8	0.47	24.6073	11.5655	D
Single Star	https://www.singlestar.jp/product/232213	2X2	Unburial Rites	Foil	EN	0.22	3	0.05	22.7273	1.13636	D
Single Star	https://www.singlestar.jp/product/232214	2X2	Unburial Rites	Foil	JP	0.22	12	0.05	22.7273	1.13636	D
Single Star	https://www.singlestar.jp/product/232216	2X2	Vampiric Rites	Foil	JP	0.22	12	0.13	59.0909	7.68182	D
Single Star	https://www.singlestar.jp/product/232236	2X2	Young Pyromancer (Borderless)	Foil	JP	0.99	12	0.19	19.1919	3.64646	D
Single Star	https://www.singlestar.jp/product/232244	2X2	Eternal Witness	Foil	JP	0.99	8	0.92	92.9293	85.4949	D
Single Star	https://www.singlestar.jp/product/232245	2X2	Eternal Witness (Borderless)	Foil	EN	1.76	8	0.66	37.5	24.75	D
Single Star	https://www.singlestar.jp/product/232246	2X2	Eternal Witness (Borderless)	Foil	JP	1.37	12	1.05	76.6423	80.4745	D
Single Star	https://www.singlestar.jp/product/232247	2X2	Eternal Witness (Borderless)	Foil	EN	2.14	4	0.28	13.0841	3.66355	D
Single Star	https://www.singlestar.jp/product/232248	2X2	Eternal Witness (Borderless)	Foil	JP	2.14	8	0.28	13.0841	3.66355	D
Single Star	https://www.singlestar.jp/product/232254	2X2	Rancor	Foil	JP	1.37	8	0.21	15.3285	3.21898	D
Single Star	https://www.singlestar.jp/product/232264	2X2	Abzan Charm	Foil	JP	0.15	8	0.03	20	0.6	D
Single Star	https://www.singlestar.jp/product/232266	2X2	Bant Charm	Foil	JP	0.15	11	0.05	33.3333	1.66667	D
Single Star	https://www.singlestar.jp/product/232281	2X2	Crackling Doom	Foil	EN	0.22	4	0.08	36.3636	2.90909	D
Single Star	https://www.singlestar.jp/product/232282	2X2	Crackling Doom	Foil	JP	0.15	12	0.15	100	15	D
Single Star	https://www.singlestar.jp/product/232284	2X2	Extract from Darkness	Foil	JP	0.15	12	0.06	40	2.4	D
Single Star	https://www.singlestar.jp/product/232318	2X2	Terminate (Borderless)	Foil	JP	1.37	12	1.11	81.0219	89.9343	D
Single Star	https://www.singlestar.jp/product/232320	2X2	Terminate (Borderless)	Foil	JP	2.29	4	0.19	8.29694	1.57642	D
Single Star	https://www.singlestar.jp/product/232326	2X2	Coldsteel Heart	Foil	JP	0.76	12	0.45	59.2105	26.6447	D
Single Star	https://www.singlestar.jp/product/232328	2X2	Dragon Arch	Foil	JP	0.76	12	0.07	9.21053	0.644737	D
Single Star	https://www.singlestar.jp/product/232329	2X2	Firemind Vessel	Foil	EN	0.38	4	0.18	47.3684	8.52632	D
Single Star	https://www.singlestar.jp/product/232330	2X2	Firemind Vessel	Foil	JP	0.15	11	0.41	273.333	112.067	B
Single Star	https://www.singlestar.jp/product/232334	2X2	Azorius Chancery	Foil	JP	0.22	12	0.02	9.09091	0.181818	D
Single Star	https://www.singlestar.jp/product/232336	2X2	Azorius Chancery (Borderless)	Foil	JP	0.61	16	0.46	75.4098	34.6885	D
Single Star	https://www.singlestar.jp/product/232342	2X2	Boros Garrison (Borderless)	Foil	JP	0.99	16	0.89	89.899	80.0101	D
Single Star	https://www.singlestar.jp/product/232346	2X2	Dimir Aqueduct	Foil	JP	0.22	12	0.04	18.1818	0.727272	D
Single Star	https://www.singlestar.jp/product/232348	2X2	Dimir Aqueduct (Borderless)	Foil	JP	0.61	15	0.51	83.6066	42.6393	D
Single Star	https://www.singlestar.jp/product/232350	2X2	Dimir Aqueduct (Borderless)	Foil	JP	0.99	8	0.13	13.1313	1.70707	D
Single Star	https://www.singlestar.jp/product/232352	2X2	Golgari Rot Farm	Foil	JP	0.22	12	0.11	50	5.5	D
Single Star	https://www.singlestar.jp/product/232354	2X2	Golgari Rot Farm (Borderless)	Foil	JP	0.61	12	0.99	162.295	160.672	D
Single Star	https://www.singlestar.jp/product/232356	2X2	Golgari Rot Farm (Borderless)	Foil	JP	1.37	8	0.23	16.7883	3.86132	D
Single Star	https://www.singlestar.jp/product/232358	2X2	Gruul Turf	Foil	JP	0.22	12	0.1	45.4545	4.54545	D
Single Star	https://www.singlestar.jp/product/232360	2X2	Gruul Turf (Borderless)	Foil	JP	1.37	12	0.83	60.584	50.2847	D
Single Star	https://www.singlestar.jp/product/232362	2X2	Gruul Turf (Borderless)	Foil	JP	1.76	1	0.44	25	11	D
Single Star	https://www.singlestar.jp/product/232364	2X2	Izzet Boilerworks	Foil	JP	0.22	12	0.05	22.7273	1.13636	D
Single Star	https://www.singlestar.jp/product/232366	2X2	Izzet Boilerworks (Borderless)	Foil	JP	0.61	12	0.42	68.8524	28.918	D
Single Star	https://www.singlestar.jp/product/232371	2X2	Orzhov Basilica (Borderless)	Foil	EN	0.99	12	0.17	17.1717	2.91919	D
Single Star	https://www.singlestar.jp/product/232372	2X2	Orzhov Basilica (Borderless)	Foil	JP	0.61	12	0.55	90.1639	49.5902	D
Single Star	https://www.singlestar.jp/product/232374	2X2	Orzhov Basilica (Borderless)	Foil	JP	0.99	8	0.17	17.1717	2.91919	D
